Sample,Proj.Plate,Plate #,PlateSamp,Cell,Note,Seq_PN,Seq_SID,Seq_Full_ID
1,BZea-2023-1,1,1,A1,LANTEO067BABB_BC2S4,1,1,PN1_SID1
2,BZea-2023-1,1,2,B1,LANTEO311BABB_BC2S4,1,2,PN1_SID2
3,BZea-2023-1,1,3,C1,LANTEO240BACB_BC2S4,1,3,PN1_SID3
4,BZea-2023-1,1,4,D1,LANTEO241BACA_BC2S4,1,4,PN1_SID4
5,BZea-2023-1,1,5,E1,LANTEO241BACB_BC2S4,1,5,PN1_SID5
6,BZea-2023-1,1,6,F1,LANTEO241BADA_BC2S4,1,6,PN1_SID6
7,BZea-2023-1,1,7,G1,LANTEO241BADB_BC2S4,1,7,PN1_SID7
8,BZea-2023-1,1,8,H1,LANTEO241BAEA_BC2S4,1,8,PN1_SID8
9,BZea-2023-1,1,9,A2,LANTEO241BAEB_BC2S4,1,9,PN1_SID9
10,BZea-2023-1,1,10,B2,LANTEO241BBAA_BC2S4,1,10,PN1_SID10
11,BZea-2023-1,1,11,C2,LANTEO241BBAB_BC2S4,1,11,PN1_SID11
12,BZea-2023-1,1,12,D2,LANTEO241BDAA_BC2S4,1,12,PN1_SID12
13,BZea-2023-1,1,13,E2,LANTEO241BDAB_BC2S4,1,13,PN1_SID13
14,BZea-2023-1,1,14,F2,LANTEO241BDBA_BC2S4,1,14,PN1_SID14
15,BZea-2023-1,1,15,G2,LANTEO241BDBB_BC2S4,1,15,PN1_SID15
16,BZea-2023-1,1,16,H2,LANTEO241BEAB_BC2S4,1,16,PN1_SID16
17,BZea-2023-1,1,17,A3,LANTEO241BFBC_BC2S4,1,17,PN1_SID17
18,BZea-2023-1,1,18,B3,LANTEO255BAAA_BC2S4,1,18,PN1_SID18
19,BZea-2023-1,1,19,C3,LANTEO255BAAB_BC2S4,1,19,PN1_SID19
20,BZea-2023-1,1,20,D3,LANTEO255BABA_BC2S4,1,20,PN1_SID20
21,BZea-2023-1,1,21,E3,LANTEO266BBAB_BC2S4,1,21,PN1_SID21
22,BZea-2023-1,1,22,F3,LANTEO297BABA_BC2S4,1,22,PN1_SID22
23,BZea-2023-1,1,23,G3,LANTEO297BABB_BC2S4,1,23,PN1_SID23
24,BZea-2023-1,1,24,H3,LANTEO300BAAB_BC2S4,1,24,PN1_SID24
25,BZea-2023-1,1,25,A4,LANTEO300BABB_BC2S4,1,25,PN1_SID25
26,BZea-2023-1,1,26,B4,LANTEO301BABB_BC2S4,1,26,PN1_SID26
27,BZea-2023-1,1,27,C4,LANTEO302BAA_BC2S4,1,27,PN1_SID27
28,BZea-2023-1,1,28,D4,LANTEO303BAAB_BC2S4,1,28,PN1_SID28
29,BZea-2023-1,1,29,E4,LANTEO303BABA_BC2S4,1,29,PN1_SID29
30,BZea-2023-1,1,30,F4,LANTEO304BAAB_BC2S4,1,30,PN1_SID30
31,BZea-2023-1,1,31,G4,LANTEO096BBBA_BC2S4,1,31,PN1_SID31
32,BZea-2023-1,1,32,H4,LANTEO098BAAA_BC2S4,1,32,PN1_SID32
33,BZea-2023-1,1,33,A5,LANTEO098BAAB_BC2S4,1,33,PN1_SID33
34,BZea-2023-1,1,34,B5,LANTEO098BBAA_BC2S4,1,34,PN1_SID34
35,BZea-2023-1,1,35,C5,LANTEO098BBAB_BC2S4,1,35,PN1_SID35
36,BZea-2023-1,1,36,D5,LANTEO098BBBB_BC2S4,1,36,PN1_SID36
37,BZea-2023-1,1,37,E5,LANTEO108BABB_BC2S4,1,37,PN1_SID37
38,BZea-2023-1,1,38,F5,LANTEO110BAAA_BC2S4,1,38,PN1_SID38
39,BZea-2023-1,1,39,G5,LANTEO110BAAB_BC2S4,1,39,PN1_SID39
40,BZea-2023-1,1,40,H5,LANTEO110BABB_BC2S4,1,40,PN1_SID40
41,BZea-2023-1,1,41,A6,LANTEO111BABA_BC2S4,1,41,PN1_SID41
42,BZea-2023-1,1,42,B6,LANTEO111BABB_BC2S4,1,42,PN1_SID42
43,BZea-2023-1,1,43,C6,LANTEO112BAAB_BC2S4,1,43,PN1_SID43
44,BZea-2023-1,1,44,D6,LANTEO112BABA_BC2S4,1,44,PN1_SID44
45,BZea-2023-1,1,45,E6,LANTEO114BABA_BC2S4,1,45,PN1_SID45
46,BZea-2023-1,1,46,F6,LANTEO119BABB_BC2S4,1,46,PN1_SID46
47,BZea-2023-1,1,47,G6,LANTEO122BAAA_BC2S4,1,47,PN1_SID47
48,BZea-2023-1,1,48,H6,LANTEO122BABA_BC2S4,1,48,PN1_SID48
49,BZea-2023-1,1,49,A7,LANTEO122BABB_BC2S4,1,49,PN1_SID49
50,BZea-2023-1,1,50,B7,LANTEO136BAAB_BC2S4,1,50,PN1_SID50
51,BZea-2023-1,1,51,C7,LANTEO137BAAA_BC2S4,1,51,PN1_SID51
52,BZea-2023-1,1,52,D7,LANTEO137BAAB_BC2S4,1,52,PN1_SID52
53,BZea-2023-1,1,53,E7,LANTEO145BBAA_BC2S4,1,53,PN1_SID53
54,BZea-2023-1,1,54,F7,LANTEO145BBAB_BC2S4,1,54,PN1_SID54
55,BZea-2023-1,1,55,G7,LANTEO146BABB_BC2S4,1,55,PN1_SID55
56,BZea-2023-1,1,56,H7,LANTEO150BBAA_BC2S4,1,56,PN1_SID56
57,BZea-2023-1,1,57,A8,LANTEO150BBAB_BC2S4,1,57,PN1_SID57
58,BZea-2023-1,1,58,B8,LANTEO168BAAB_BC2S4,1,58,PN1_SID58
59,BZea-2023-1,1,59,C8,LANTEO174BABA_BC2S4,1,59,PN1_SID59
60,BZea-2023-1,1,60,D8,LANTEO211BAAA_BC2S4,1,60,PN1_SID60
61,BZea-2023-1,1,61,E8,LANTEO211BABA_BC2S4,1,61,PN1_SID61
62,BZea-2023-1,1,62,F8,LANTEO219BBBA_BC2S4,1,62,PN1_SID62
63,BZea-2023-1,1,63,G8,LANTEO224BAAA_BC2S4,1,63,PN1_SID63
64,BZea-2023-1,1,64,H8,LANTEO226BAAA_BC2S4,1,64,PN1_SID64
65,BZea-2023-1,1,65,A9,LANTEO226BAAB_BC2S4,1,65,PN1_SID65
66,BZea-2023-1,1,66,B9,LANTEO228BAAB_BC2S4,1,66,PN1_SID66
67,BZea-2023-1,1,67,C9,LANTEO239BABB_BC2S4,1,67,PN1_SID67
68,BZea-2023-1,1,68,D9,LANTEO240BACA_BC2S4,1,68,PN1_SID68
69,BZea-2023-1,1,69,E9,LANTEO105BABB_BC2S4,1,69,PN1_SID69
70,BZea-2023-1,1,70,F9,LANTEO001BAAB_BC2S4,1,70,PN1_SID70
71,BZea-2023-1,1,71,G9,LANTEO001BABA_BC2S4,1,71,PN1_SID71
72,BZea-2023-1,1,72,H9,LANTEO033BABA_BC2S4,1,72,PN1_SID72
73,BZea-2023-1,1,73,A10,LANTEO033BACA_BC2S4,1,73,PN1_SID73
74,BZea-2023-1,1,74,B10,LANTEO033BBAB_BC2S4,1,74,PN1_SID74
75,BZea-2023-1,1,75,C10,Purple Check,1,75,PN1_SID75
76,BZea-2023-1,1,76,D10,LANTEO038BAAA_BC2S4,1,76,PN1_SID76
77,BZea-2023-1,1,77,E10,LANTEO038BAAB_BC2S4,1,77,PN1_SID77
78,BZea-2023-1,1,78,F10,LANTEO038BABA_BC2S4,1,78,PN1_SID78
79,BZea-2023-1,1,79,G10,LANTEO045BAAA_BC2S4,1,79,PN1_SID79
80,BZea-2023-1,1,80,H10,LANTEO045BAAB_BC2S4,1,80,PN1_SID80
81,BZea-2023-1,1,81,A11,LANTEO045BABA_BC2S4,1,81,PN1_SID81
82,BZea-2023-1,1,82,B11,LANTEO047BABA_BC2S4,1,82,PN1_SID82
83,BZea-2023-1,1,83,C11,LANTEO050BABA_BC2S4,1,83,PN1_SID83
84,BZea-2023-1,1,84,D11,LANTEO050BABB_BC2S4,1,84,PN1_SID84
85,BZea-2023-1,1,85,E11,B73,1,85,PN1_SID85
86,BZea-2023-1,1,86,F11,LANTEO055BABB_BC2S4,1,86,PN1_SID86
87,BZea-2023-1,1,87,G11,LANTEO058BAAA_BC2S4,1,87,PN1_SID87
88,BZea-2023-1,1,88,H11,LANTEO058BAAB_BC2S4,1,88,PN1_SID88
89,BZea-2023-1,1,89,A12,LANTEO059BAAB_BC2S4,1,89,PN1_SID89
90,BZea-2023-1,1,90,B12,LANTEO059BABA_BC2S4,1,90,PN1_SID90
91,BZea-2023-1,1,91,C12,LANTEO059BABB_BC2S4,1,91,PN1_SID91
92,BZea-2023-1,1,92,D12,LANTEO103BAAA_BC2S4,1,92,PN1_SID92
93,BZea-2023-1,1,93,E12,LANTEO105BAAA_BC2S4,1,93,PN1_SID93
94,BZea-2023-1,1,94,F12,LANTEO105BABA_BC2S4,1,94,PN1_SID94
95,BZea-2023-1,1,95,G12,LANTEO124BABA_BC2S4,1,95,PN1_SID95
96,BZea-2023-1,1,96,H12,LANTEO130BABB_BC2S4,1,96,PN1_SID96
97,BZea-2023-2,2,1,A1,LANTEO136BABA_BC2S4,2,97,PN2_SID97
98,BZea-2023-2,2,2,B1,LANTEO255BABB_BC2S3,2,98,PN2_SID98
99,BZea-2023-2,2,3,C1,LANTEO301BABA_BC2S3,2,99,PN2_SID99
100,BZea-2023-2,2,4,D1,LANTEO312BABB_BC2S3,2,100,PN2_SID100
101,BZea-2023-2,2,5,E1,LANTEO098BBBA_BC2S3,2,101,PN2_SID101
102,BZea-2023-2,2,6,F1,LANTEO219BBBB_BC2S3,2,102,PN2_SID102
103,BZea-2023-2,2,7,G1,LANTEO239BABA_BC2S3,2,103,PN2_SID103
104,BZea-2023-2,2,8,H1,LANTEO033BAAB_BC2S3,2,104,PN2_SID104
105,BZea-2023-2,2,9,A2,LANTEO033BABB_BC2S3,2,105,PN2_SID105
106,BZea-2023-2,2,10,B2,LANTEO033BBBA_BC2S3,2,106,PN2_SID106
107,BZea-2023-2,2,11,C2,LANTEO036BABB_BC2S3,2,107,PN2_SID107
108,BZea-2023-2,2,12,D2,LANTEO052BAAB_BC2S3,2,108,PN2_SID108
109,BZea-2023-2,2,13,E2,LANTEO043BABA_BC2S4,2,109,PN2_SID109
110,BZea-2023-2,2,14,F2,LANTEO065BAAA_BC2S4,2,110,PN2_SID110
111,BZea-2023-2,2,15,G2,LANTEO066BABA_BC2S4,2,111,PN2_SID111
112,BZea-2023-2,2,16,H2,LANTEO069BABB_BC2S4,2,112,PN2_SID112
113,BZea-2023-2,2,17,A3,LANTEO076BABA_BC2S4,2,113,PN2_SID113
114,BZea-2023-2,2,18,B3,LANTEO136BAAA_BC2S4,2,114,PN2_SID114
115,BZea-2023-2,2,19,C3,LANTEO292BAAB_BC2S4,2,115,PN2_SID115
116,BZea-2023-2,2,20,D3,LANTEO306BAAA_BC2S4,2,116,PN2_SID116
117,BZea-2023-2,2,21,E3,LANTEO310BABA_BC2S4,2,117,PN2_SID117
118,BZea-2023-2,2,22,F3,Purple Check,2,118,PN2_SID118
119,BZea-2023-2,2,23,G3,LANDB213A_BC1S4,2,119,PN2_SID119
120,BZea-2023-2,2,24,H3,LANDB215A_BC1S4,2,120,PN2_SID120
121,BZea-2023-2,2,25,A4,LANDB331B_BC1S4,2,121,PN2_SID121
122,BZea-2023-2,2,26,B4,LANDB332B_BC1S4,2,122,PN2_SID122
123,BZea-2023-2,2,27,C4,LANDB205A_BC1S4,2,123,PN2_SID123
124,BZea-2023-2,2,28,D4,LANDB209A_BC1S4,2,124,PN2_SID124
125,BZea-2023-2,2,29,E4,LANDB209B_BC1S4,2,125,PN2_SID125
126,BZea-2023-2,2,30,F4,LANDB333A_BC1S4,2,126,PN2_SID126
127,BZea-2023-2,2,31,G4,LANDB211C_BC1S4,2,127,PN2_SID127
128,BZea-2023-2,2,32,H4,LANDB334A_BC1S4,2,128,PN2_SID128
129,BZea-2023-2,2,33,A5,LANDB334B_BC1S4,2,129,PN2_SID129
130,BZea-2023-2,2,34,B5,LANDB334C_BC1S4,2,130,PN2_SID130
131,BZea-2023-2,2,35,C5,LANDB213B_BC1S4,2,131,PN2_SID131
132,BZea-2023-2,2,36,D5,LANDB215B_BC1S4,2,132,PN2_SID132
133,BZea-2023-2,2,37,E5,LANDB215C_BC1S4,2,133,PN2_SID133
134,BZea-2023-2,2,38,F5,LANDB219A_BC1S4,2,134,PN2_SID134
135,BZea-2023-2,2,39,G5,LANDB219C_BC1S4,2,135,PN2_SID135
136,BZea-2023-2,2,40,H5,LANDB242C_BC1S4_black,2,136,PN2_SID136
137,BZea-2023-2,2,41,A6,LANDB225A_BC1S4,2,137,PN2_SID137
138,BZea-2023-2,2,42,B6,LANDB225B_BC1S4,2,138,PN2_SID138
139,BZea-2023-2,2,43,C6,LANDB227C_BC1S4,2,139,PN2_SID139
140,BZea-2023-2,2,44,D6,LANDB237C_BC1S4,2,140,PN2_SID140
141,BZea-2023-2,2,45,E6,LANDB242C_BC1S4,2,141,PN2_SID141
142,BZea-2023-2,2,46,F6,LANDB243B_BC1S4,2,142,PN2_SID142
143,BZea-2023-2,2,47,G6,Purple Check,2,143,PN2_SID143
144,BZea-2023-2,2,48,H6,LANDB247A_BC1S4,2,144,PN2_SID144
145,BZea-2023-2,2,49,A7,LANDB247B_BC1S4,2,145,PN2_SID145
146,BZea-2023-2,2,50,B7,LANDB248C_BC1S4,2,146,PN2_SID146
147,BZea-2023-2,2,51,C7,LANDB249A_BC1S4,2,147,PN2_SID147
148,BZea-2023-2,2,52,D7,LANDB250B_BC1S4,2,148,PN2_SID148
149,BZea-2023-2,2,53,E7,LANDB250C_BC1S4,2,149,PN2_SID149
150,BZea-2023-2,2,54,F7,LANDB253A_BC1S4,2,150,PN2_SID150
151,BZea-2023-2,2,55,G7,LANDB254B_BC1S4,2,151,PN2_SID151
152,BZea-2023-2,2,56,H7,LANDB254C_BC1S4,2,152,PN2_SID152
153,BZea-2023-2,2,57,A8,LANDB357A_BC1S4,2,153,PN2_SID153
154,BZea-2023-2,2,58,B8,LANDB357C_BC1S4,2,154,PN2_SID154
155,BZea-2023-2,2,59,C8,LANDB358A_BC1S4,2,155,PN2_SID155
156,BZea-2023-2,2,60,D8,LANDB358B_BC1S4,2,156,PN2_SID156
157,BZea-2023-2,2,61,E8,LANDB358C_BC1S4,2,157,PN2_SID157
158,BZea-2023-2,2,62,F8,LANDB360B_BC1S4,2,158,PN2_SID158
159,BZea-2023-2,2,63,G8,LANDB360C_BC1S4,2,159,PN2_SID159
160,BZea-2023-2,2,64,H8,LANDB273A_BC1S4,2,160,PN2_SID160
161,BZea-2023-2,2,65,A9,LANDB273B_BC1S4,2,161,PN2_SID161
162,BZea-2023-2,2,66,B9,LANDB273C_BC1S4,2,162,PN2_SID162
163,BZea-2023-2,2,67,C9,LANDB274A_BC1S4,2,163,PN2_SID163
164,BZea-2023-2,2,68,D9,LANDB274B_BC1S4,2,164,PN2_SID164
165,BZea-2023-2,2,69,E9,LANDB275B_BC1S4,2,165,PN2_SID165
166,BZea-2023-2,2,70,F9,LANDB275C_BC1S4,2,166,PN2_SID166
167,BZea-2023-2,2,71,G9,LANDB276C_BC1S4,2,167,PN2_SID167
168,BZea-2023-2,2,72,H9,LANDB278A_BC1S3,2,168,PN2_SID168
169,BZea-2023-2,2,73,A10,LANDB278B_BC1S4,2,169,PN2_SID169
170,BZea-2023-2,2,74,B10,LANDB279A_BC1S4,2,170,PN2_SID170
171,BZea-2023-2,2,75,C10,LANDB279B_BC1S3,2,171,PN2_SID171
172,BZea-2023-2,2,76,D10,LANDB279C_BC1S4,2,172,PN2_SID172
173,BZea-2023-2,2,77,E10,LANDB282B_BC1S3,2,173,PN2_SID173
174,BZea-2023-2,2,78,F10,LANDB282C_BC1S4,2,174,PN2_SID174
175,BZea-2023-2,2,79,G10,LANDB285C_BC1S4,2,175,PN2_SID175
176,BZea-2023-2,2,80,H10,LANDB290C_BC1S4,2,176,PN2_SID176
177,BZea-2023-2,2,81,A11,LANDB296C_BC1S4,2,177,PN2_SID177
178,BZea-2023-2,2,82,B11,LANDB299A_BC1S4,2,178,PN2_SID178
179,BZea-2023-2,2,83,C11,LANDB314B_BC1S4,2,179,PN2_SID179
180,BZea-2023-2,2,84,D11,LANDB318A_BC1S4,2,180,PN2_SID180
181,BZea-2023-2,2,85,E11,LANDB363A_BC1S4,2,181,PN2_SID181
182,BZea-2023-2,2,86,F11,LANDB363C_BC1S4,2,182,PN2_SID182
183,BZea-2023-2,2,87,G11,LANDB366C_BC1S4,2,183,PN2_SID183
184,BZea-2023-2,2,88,H11,LANDB368A_BC1S4,2,184,PN2_SID184
185,BZea-2023-2,2,89,A12,LANDB368C_BC1S4,2,185,PN2_SID185
186,BZea-2023-2,2,90,B12,LANDB374B_BC1S4,2,186,PN2_SID186
187,BZea-2023-2,2,91,C12,LANDB374C_BC1S4,2,187,PN2_SID187
188,BZea-2023-2,2,92,D12,LANDB375B_BC1S4,2,188,PN2_SID188
189,BZea-2023-2,2,93,E12,LANDB375C_BC1S4,2,189,PN2_SID189
190,BZea-2023-2,2,94,F12,LANDB381A_BC1S4_white,2,190,PN2_SID190
191,BZea-2023-2,2,95,G12,LANDB381A_BC1S4_yellow,2,191,PN2_SID191
192,BZea-2023-2,2,96,H12,LANDB385B_BC1S4,2,192,PN2_SID192
193,BZea-2023-3,3,1,A1,LANDB390B_BC1S4,3,193,PN3_SID193
194,BZea-2023-3,3,2,B1,LANDB393A_BC1S4,3,194,PN3_SID194
195,BZea-2023-3,3,3,C1,LANDB393B_BC1S4,3,195,PN3_SID195
196,BZea-2023-3,3,4,D1,LANDB393C_BC1S4,3,196,PN3_SID196
197,BZea-2023-3,3,5,E1,LANDB402A_BC1S4,3,197,PN3_SID197
198,BZea-2023-3,3,6,F1,LANDB402C_BC1S4,3,198,PN3_SID198
199,BZea-2023-3,3,7,G1,Mesa-JSG-LCL-566_P2_P1_P1_P1.1.1.1,3,199,PN3_SID199
200,BZea-2023-3,3,8,H1,Mesa-JSG-LCL-566_P2_P1_P2_P1.1.1.1,3,200,PN3_SID200
201,BZea-2023-3,3,9,A2,Mesa-JSG-LCL-566_P2_P1_P2_P1.2.1.1,3,201,PN3_SID201
202,BZea-2023-3,3,10,B2,Mesa-JSG-LCL-566_P2_P1_P3_P1.1.1.1,3,202,PN3_SID202
203,BZea-2023-3,3,11,C2,B73,3,203,PN3_SID203
204,BZea-2023-3,3,12,D2,Mesa-JSG-LCL-566_P2_P1_P4_P1.1.1.1,3,204,PN3_SID204
205,BZea-2023-3,3,13,E2,Mesa-JSG-LCL-566_P2_P1_P4_P1.2.1.1,3,205,PN3_SID205
206,BZea-2023-3,3,14,F2,Mesa-JSG-LCL-566_P2_P1_P4_P2.1.1.1,3,206,PN3_SID206
207,BZea-2023-3,3,15,G2,Mesa-JSG-LCL-566_P2_P1_P4_P2.2.1.1,3,207,PN3_SID207
208,BZea-2023-3,3,16,H2,Mesa-JACV-T-018_P2_P1_P1_P1.1.1.1,3,208,PN3_SID208
209,BZea-2023-3,3,17,A3,Mesa-JACV-T-018_P2_P1_P1_P1.2.1.1,3,209,PN3_SID209
210,BZea-2023-3,3,18,B3,Mesa-JACV-T-018_P2_P1_P2_P1.1.1.1,3,210,PN3_SID210
211,BZea-2023-3,3,19,C3,Mesa-JACV-T-018_P2_P1_P2_P1.2.1.1,3,211,PN3_SID211
212,BZea-2023-3,3,20,D3,Mesa-JACV-T-018_P2_P1_P3_P1.1.1.1,3,212,PN3_SID212
213,BZea-2023-3,3,21,E3,Mesa-JACV-T-018_P2_P1_P4_P1.3.1.1,3,213,PN3_SID213
214,BZea-2023-3,3,22,F3,Mesa-JACV-T-018_P2_P1_P5_P1.1.1.1,3,214,PN3_SID214
215,BZea-2023-3,3,23,G3,Mesa-JACV-T-018_P2_P1_P5_P1.1.1.1,3,215,PN3_SID215
216,BZea-2023-3,3,24,H3,Mesa-JACV-T-018_P2_P1_P5_P1.3.1.1,3,216,PN3_SID216
217,BZea-2023-3,3,25,A4,Purple Check,3,217,PN3_SID217
218,BZea-2023-3,3,26,B4,Mesa-JACV-T-018_P2_P1_P5_P1.1.1.1,3,218,PN3_SID218
219,BZea-2023-3,3,27,C4,Mesa-JACV-T-018_P2_P1_P5_P1.2.1.1,3,219,PN3_SID219
220,BZea-2023-3,3,28,D4,Chal-JSG-JMHC-626_P4_P1_P1_P1.1.1.1,3,220,PN3_SID220
221,BZea-2023-3,3,29,E4,Chal-JSG-JMHC-626_P4_P1_P1_P1.2.1.1,3,221,PN3_SID221
222,BZea-2023-3,3,30,F4,Chal-JSG-JMHC-626_P4_P1_P2_P1.1.1.1,3,222,PN3_SID222
223,BZea-2023-3,3,31,G4,Chal-JSG-JMHC-626_P4_P1_P2_P1.2.1.1,3,223,PN3_SID223
224,BZea-2023-3,3,32,H4,Chal-JSG-JMHC-626_P4_P1_P3_P1.1.1.1,3,224,PN3_SID224
225,BZea-2023-3,3,33,A5,Chal-JSG-JMHC-626_P4_P1_P3_P1.2.1.1,3,225,PN3_SID225
226,BZea-2023-3,3,34,B5,Chal-JSG-JMHC-626_P4_P1_P4_P1.1.1.1,3,226,PN3_SID226
227,BZea-2023-3,3,35,C5,Chal-JSG-JMHC-626_P4_P1_P4_P1.2.1.1,3,227,PN3_SID227
228,BZea-2023-3,3,36,D5,Chal-JSG-JMHC-626_P4_P1_P5_P1.1.1.1,3,228,PN3_SID228
229,BZea-2023-3,3,37,E5,Chal-JSG-JMHC-626_P4_P1_P5_P1.2.1.1,3,229,PN3_SID229
230,BZea-2023-3,3,38,F5,Chal-JSG-JMHC-629_P4_P1_P1_P1.2.1.1,3,230,PN3_SID230
231,BZea-2023-3,3,39,G5,Chal-JSG-JMHC-629_P4_P1_P3_P1.1.1.1,3,231,PN3_SID231
232,BZea-2023-3,3,40,H5,Chal-JSG-JMHC-629_P4_P1_P3_P1.3.1.1,3,232,PN3_SID232
233,BZea-2023-3,3,41,A6,Chal-JSG-JMHC-629_P4_P1_P4_P1.1.1.1,3,233,PN3_SID233
234,BZea-2023-3,3,42,B6,Chal-JSG-JMHC-629_P4_P1_P4_P1.2.1.1,3,234,PN3_SID234
235,BZea-2023-3,3,43,C6,Chal-JSG-JMHC-629_P4_P1_P4_P2.1.1.1,3,235,PN3_SID235
236,BZea-2023-3,3,44,D6,B73,3,236,PN3_SID236
237,BZea-2023-3,3,45,E6,Chal-JSG-JMHC-629_P4_P1_P4_P2.4.1.1,3,237,PN3_SID237
238,BZea-2023-3,3,46,F6,Chal-CIM27215(CIM-1)_P2_P1_P1_P1.2.1.1,3,238,PN3_SID238
239,BZea-2023-3,3,47,G6,Chal-CIM27215(CIM-1)_P2_P1_P1_P2.1.1.1,3,239,PN3_SID239
240,BZea-2023-3,3,48,H6,Chal-CIM27215(CIM-1)_P2_P1_P1_P2.3.1.1,3,240,PN3_SID240
241,BZea-2023-3,3,49,A7,Chal-CIM27215(CIM-1)_P2_P1_P2_P1.2.1.1,3,241,PN3_SID241
242,BZea-2023-3,3,50,B7,Chal-CIM27215(CIM-1)_P2_P1_P2_P2.3.1.1,3,242,PN3_SID242
243,BZea-2023-3,3,51,C7,Chal-CIM27215(CIM-1)_P2_P1_P3_P1.1.1.1,3,243,PN3_SID243
244,BZea-2023-3,3,52,D7,Chal-CIM27215(CIM-1)_P2_P1_P3_P1.2.1.1,3,244,PN3_SID244
245,BZea-2023-3,3,53,E7,Chal-CIM27215(CIM-1)_P2_P1_P3_P2.2.1.1,3,245,PN3_SID245
246,BZea-2023-3,3,54,F7,Chal-CIM27215(CIM-1)_P2_P1_P4_P1.1.1.1,3,246,PN3_SID246
247,BZea-2023-3,3,55,G7,Chal-CIM27215(CIM-1)_P2_P1_P5_P1.1.1.1,3,247,PN3_SID247
248,BZea-2023-3,3,56,H7,Chal-CIM27215(CIM-1)_P2_P1_P5_P1.2.1.1,3,248,PN3_SID248
249,BZea-2023-3,3,57,A8,Chal-CIM27215(CIM-1)_P2_P1_P5_P1.3.1.1,3,249,PN3_SID249
250,BZea-2023-3,3,58,B8,Chal-JSG-JMHC-614_P1_P1_P1_P1.1.1.1,3,250,PN3_SID250
251,BZea-2023-3,3,59,C8,Chal-JSG-JMHC-614_P1_P1_P2_P1.1.1.1,3,251,PN3_SID251
252,BZea-2023-3,3,60,D8,Chal-JSG-JMHC-614_P1_P1_P2_P1.2.1.1,3,252,PN3_SID252
253,BZea-2023-3,3,61,E8,Chal-JSG-JMHC-614_P1_P1_P3_P1.1.1.1,3,253,PN3_SID253
254,BZea-2023-3,3,62,F8,Chal-JSG-JMHC-614_P1_P1_P3_P1.2.1.1,3,254,PN3_SID254
255,BZea-2023-3,3,63,G8,B73,3,255,PN3_SID255
256,BZea-2023-3,3,64,H8,Chal-JSG-JMHC-637_P1_P1_P1_P1.1.1.1,3,256,PN3_SID256
257,BZea-2023-3,3,65,A9,Chal-JSG-JMHC-637_P1_P1_P2_P1.1.1.1,3,257,PN3_SID257
258,BZea-2023-3,3,66,B9,Chal-JSG-JMHC-637_P1_P1_P2_P1.3.1.1,3,258,PN3_SID258
259,BZea-2023-3,3,67,C9,Chal-JSG-JMHC-637_P1_P1_P3_P1.1.1.1,3,259,PN3_SID259
260,BZea-2023-3,3,68,D9,Chal-JSG-JMHC-637_P1_P1_P4_P1.1.1.1,3,260,PN3_SID260
261,BZea-2023-3,3,69,E9,Chal-JSG-JMHC-639_P2_P1_P2_P1.2.1.1,3,261,PN3_SID261
262,BZea-2023-3,3,70,F9,Chal-JSG-JMHC-639_P2_P1_P4_P1.1.1.1,3,262,PN3_SID262
263,BZea-2023-3,3,71,G9,Chal-JSG-JMHC-639_P2_P1_P5_P1.2.1.1,3,263,PN3_SID263
264,BZea-2023-3,3,72,H9,Chal-JSG-Y-RMM-463_P2_P1_P1_P1.2.1.1,3,264,PN3_SID264
265,BZea-2023-3,3,73,A10,Chal-JSG-Y-RMM-463_P2_P1_P1_P2.1.1.1,3,265,PN3_SID265
266,BZea-2023-3,3,74,B10,Chal-JSG-Y-RMM-463_P2_P1_P1_P2.2.1.1,3,266,PN3_SID266
267,BZea-2023-3,3,75,C10,Chal-JSG-Y-RMM-463_P2_P1_P2_P1.1.1.1,3,267,PN3_SID267
268,BZea-2023-3,3,76,D10,Chal-JSG-Y-RMM-463_P2_P1_P2_P1.2.1.1,3,268,PN3_SID268
269,BZea-2023-3,3,77,E10,Chal-JSG-Y-RMM-463_P2_P1_P3_P1.1.1.1,3,269,PN3_SID269
270,BZea-2023-3,3,78,F10,Chal-JSG-Y-RMM-463_P2_P1_P3_P1.2.1.1,3,270,PN3_SID270
271,BZea-2023-3,3,79,G10,Chal-JSG-Y-RMM-463_P2_P1_P3_P2.1.1.1,3,271,PN3_SID271
272,BZea-2023-3,3,80,H10,Chal-JSG-Y-RMM-463_P2_P1_P3_P2.2.1.1,3,272,PN3_SID272
273,BZea-2023-3,3,81,A11,Chal-JSG-Y-RMM-463_P2_P1_P4_P1.1.1.1,3,273,PN3_SID273
274,BZea-2023-3,3,82,B11,Chal-JSG-Y-RMM-463_P2_P1_P4_P1.2.1.1,3,274,PN3_SID274
275,BZea-2023-3,3,83,C11,Chal-JSG-Y-RMM-463_P2_P1_P5_P1.2.1.1,3,275,PN3_SID275
276,BZea-2023-3,3,84,D11,Chal-JSG-Y-RMM-463_P2_P1_P5_P2.1.1.1,3,276,PN3_SID276
277,BZea-2023-3,3,85,E11,Chal-JSG-Y-RMM-463_P2_P1_P5_P2.2.1.1,3,277,PN3_SID277
278,BZea-2023-3,3,86,F11,Chal-JSG-JMHC-631_P2_P1_P1_P1.3.1.1,3,278,PN3_SID278
279,BZea-2023-3,3,87,G11,Chal-JSG-JMHC-631_P2_P1_P1_P2.1.1.1,3,279,PN3_SID279
